Part,ElementID,vonMises_Pa,Sxx_Pa,Syy_Pa,Szz_Pa,Sxy_Pa,Syz_Pa,Szx_Pa
PART_003_R247G182B210A255,1752,0.007931827,3.05546e-06,1.191222e-05,933051.1,-13560.64,-1.148256e-05,1616262.583401985
PART_003_R247G182B210A255,1753,0.007928352,-1.480018e-05,-1.958555e-05,904082.0,-10670.87,-8.855975e-06,1566025.0287181463
PART_003_R247G182B210A255,1754,0.007935277,1.718483e-06,6.527401e-06,888239.9,-6859.36,-5.937289e-06,1538522.5095249205
PART_003_R247G182B210A255,1755,0.007930823,-1.479922e-05,-1.89267e-05,883490.0,2.219419e-05,-2.392645e-07,1530249.5679790273
PART_002_R214G39B40A255,1756,0.00793347,2.345829e-06,6.739121e-06,888239.9,6859.36,5.65234e-06,1538522.5095249205
PART_002_R214G39B40A255,1757,0.007924174,-1.450602e-05,-1.939161e-05,904082.0,10670.87,8.526011e-06,1566025.0287181463
PART_002_R214G39B40A255,1758,0.007925219,2.525574e-06,1.194743e-05,933051.1,13560.64,1.118177e-05,1616262.583401985
PART_002_R214G39B40A255,1759,0.007912599,-3.746293e-06,-3.105125e-05,978599.4,9825.354,7.736353e-06,1695069.31120375
PART_002_R214G39B40A255,1760,0.007907264,-8.243503e-06,-4.31541e-07,1044039.0,4242.0,2.892395e-06,1808343.5194273791
PART_003_R247G182B210A255,1761,-7243735.0,-4764.892,-7364.195,1030974.0,-3727.625,3027.339,7454707.911790486
PART_003_R247G182B210A255,1762,-7245014.0,-1534.307,6424.457,964583.9,-10453.3,7391.143,7437571.414923557
PART_003_R247G182B210A255,1763,-7250654.0,-6707.241,-4778.171,919219.8,-11640.01,9970.918,7417839.462954416
PART_003_R247G182B210A255,1764,-7252748.0,-2153.261,8162.861,891637.5,-11292.32,8251.125,7418333.2089068815
PART_003_R247G182B210A255,1765,-7257361.0,-7040.016,-3101.175,876420.7,-5932.78,5123.41,7409470.4141959585
PART_001_R158G218B229A255,1766,-7256508.0,-2011.937,9059.713,871955.9,-4.380208e-06,0.0002367142,7415461.969795717
PART_001_R158G218B229A255,1767,-7257361.0,-7040.016,-3101.175,876420.7,5932.78,-5123.409,7409470.4141938845
PART_002_R214G39B40A255,1768,-7252748.0,-2153.261,8162.861,891637.5,11292.32,-8251.125,7418333.2089068815
PART_002_R214G39B40A255,1769,-7250654.0,-6707.241,-4778.171,919219.8,11640.01,-9970.917,7417839.462950383
PART_002_R214G39B40A255,1770,-7245014.0,-1534.307,6424.457,964583.9,10453.3,-7391.143,7437571.414923557
PART_002_R214G39B40A255,1771,-7243735.0,-4764.892,-7364.195,1030974.0,3727.625,-3027.339,7454707.911790486
PART_003_R247G182B210A255,1772,-14489850.0,4938.436,-7252.74,914975.9,-3804.343,6615.778,14575117.47224154
PART_003_R247G182B210A255,1773,-14494600.0,9218.735,13928.01,851276.2,-7783.275,15717.34,14580947.11925394
PART_003_R247G182B210A255,1774,-14504110.0,104.2942,-6189.492,808071.2,-11337.46,21009.79,14568515.110356553
PART_003_R247G182B210A255,1775,-14508440.0,8584.908,19600.87,781330.4,-8590.771,17519.42,14585493.69414055
PART_001_R158G218B229A255,1776,-14517580.0,257.6738,-4216.783,767143.3,-5419.53,10813.06,14576303.945616325
PART_001_R158G218B229A255,1777,-14515330.0,9715.484,21545.16,762972.7,2.576844e-05,0.0004904457,14590931.939334784
PART_001_R158G218B229A255,1778,-14517580.0,257.6738,-4216.783,767143.3,5419.53,-10813.06,14576303.945616325
PART_001_R158G218B229A255,1779,-14508440.0,8584.908,19600.87,781330.4,8590.771,-17519.42,14585493.69414055
PART_002_R214G39B40A255,1780,-14504110.0,104.2941,-6189.492,808071.2,11337.46,-21009.79,14568515.110306753
PART_002_R214G39B40A255,1781,-14494600.0,9218.735,13928.01,851276.2,7783.275,-15717.34,14580947.11925394
PART_002_R214G39B40A255,1782,-14489850.0,4938.436,-7252.74,914975.9,3804.343,-6615.778,14575117.47224154
PART_003_R247G182B210A255,1783,-21736690.0,-12674.28,-22499.32,764010.6,-1953.606,10858.88,21759389.19172823
PART_003_R247G182B210A255,1784,-21739660.0,-2501.09,18536.03,702255.2,-7587.382,26467.43,21781725.566099886
PART_003_R247G182B210A255,1785,-21755060.0,-17857.39,-14925.85,662745.9,-6852.981,35048.1,21769042.968466572
PART_001_R158G218B229A255,1786,-21760080.0,-3706.791,21435.11,640831.4,-6604.988,29241.78,21797295.58175024
PART_001_R158G218B229A255,1787,-21772340.0,-17042.17,-12061.78,629337.4,-3940.88,17699.38,21785099.0686048
PART_001_R158G218B229A255,1788,-21769610.0,-3389.611,24344.69,626100.9,-1.352203e-05,0.0007788303,21807081.352918703
PART_001_R158G218B229A255,1789,-21772340.0,-17042.17,-12061.78,629337.4,3940.88,-17699.38,21785099.0686048
PART_001_R158G218B229A255,1790,-21760080.0,-3706.791,21435.11,640831.4,6604.988,-29241.78,21797295.58175024
PART_001_R158G218B229A255,1791,-21755060.0,-17857.39,-14925.86,662745.9,6852.981,-35048.1,21769042.963472538
PART_002_R214G39B40A255,1792,-21739660.0,-2501.091,18536.03,702255.2,7587.382,-26467.43,21781725.565601394
PART_002_R214G39B40A255,1793,-21736690.0,-12674.28,-22499.32,764010.6,1953.606,-10858.88,21759389.19172823
PART_003_R247G182B210A255,1794,-28986300.0,7390.371,-12480.54,514331.7,-3199.491,17680.71,28997464.11269819
PART_003_R247G182B210A255,1795,-28995490.0,14126.83,25895.19,460102.5,-1476.609,43763.01,29026543.67656969
PART_001_R158G218B229A255,1796,-29011970.0,-1179.521,-17912.76,431339.1,-3395.099,56424.25,29012213.732369382
PART_001_R158G218B229A255,1797,-29016510.0,18001.04,32391.09,416303.3,-4044.934,45075.98,29050764.471871935
PART_001_R158G218B229A255,1798,-29032530.0,-813.9228,-13450.27,408458.0,-2358.908,26600.08,29034057.525941167
PART_001_R158G218B229A255,1799,-29027320.0,19051.51,35949.69,406321.6,9.883359e-06,0.001114272,29063346.434769507
PART_001_R158G218B229A255,1800,-29032530.0,-813.9228,-13450.27,408458.0,2358.908,-26600.07,29034057.52591368
PART_001_R158G218B229A255,1801,-29016510.0,18001.04,32391.09,416303.3,4044.934,-45075.98,29050764.471871935
PART_001_R158G218B229A255,1802,-29011970.0,-1179.521,-17912.77,431339.1,3395.099,-56424.25,29012213.7273754
PART_001_R158G218B229A255,1803,-28995490.0,14126.83,25895.19,460102.5,1476.609,-43763.0,29026543.676524457
PART_002_R214G39B40A255,1804,-28986300.0,7390.371,-12480.54,514331.7,3199.491,-17680.71,28997464.11269819
PART_003_R247G182B210A255,1805,-36244240.0,-17749.52,-41695.18,192792.2,3233.539,37327.43,36216121.22444497
PART_001_R158G218B229A255,1806,-36248150.0,-2037.233,20864.33,165142.2,311.1699,81654.77,36258973.04762285
PART_001_R158G218B229A255,1807,-36264350.0,-18098.0,-29519.4,156478.7,-968.067,87214.61,36241870.95446376
PART_001_R158G218B229A255,1808,-36267940.0,36.63301,29763.87,150065.2,-1316.401,67402.64,36283968.26060816
PART_001_R158G218B229A255,1809,-36285370.0,-19817.03,-25422.44,148231.8,-817.6212,37797.68,36263718.59512164
PART_001_R158G218B229A255,1810,-36278640.0,567.59,32652.89,146775.3,-1.787329e-06,0.001510867,36296151.187834606
PART_001_R158G218B229A255,1811,-36285370.0,-19817.03,-25422.44,148231.8,817.6212,-37797.68,36263718.59512164
PART_001_R158G218B229A255,1812,-36267940.0,36.63294,29763.87,150065.2,1316.401,-67402.64,36283968.26057321
PART_001_R158G218B229A255,1813,-36264350.0,-18098.0,-29519.4,156478.7,968.067,-87214.6,36241870.95439157
PART_001_R158G218B229A255,1814,-36248150.0,-2037.233,20864.33,165142.2,-311.1698,-81654.77,36258973.04762285
PART_001_R158G218B229A255,1815,-36244240.0,-17749.52,-41695.18,192792.2,-3233.539,-37327.43,36216121.22444497
PART_003_R247G182B210A255,1816,35934030.0,-17992.21,-15002.85,189913.8,2012.074,-35628.78,35952085.593425624
PART_000_R31G119B180A255,1817,35941410.0,5866.588,25869.46,164042.6,1457.923,-78657.76,35926928.11507256
PART_000_R31G119B180A255,1818,35939600.0,-16178.9,-24295.59,153527.7,-767.4968,-80292.45,35961090.066363655
PART_000_R31G119B180A255,1819,35954520.0,4294.428,18816.81,147771.4,-379.4531,-64751.21,35944052.83795966
PART_000_R31G119B180A255,1820,35950460.0,-16456.57,-29320.67,144479.9,-561.3108,-34439.21,35974270.21493466
PART_000_R31G119B180A255,1821,35961550.0,3959.88,16804.38,143891.5,-2.095114e-06,-0.001520883,35952033.45075383
PART_000_R31G119B180A255,1822,35950460.0,-16456.57,-29320.67,144479.9,561.3108,34439.21,35974270.21493466
PART_000_R31G119B180A255,1823,35954520.0,4294.428,18816.81,147771.4,379.453,64751.21,35944052.837959655
PART_000_R31G119B180A255,1824,35939600.0,-16178.9,-24295.59,153527.7,767.4968,80292.45,35961090.066363655
PART_000_R31G119B180A255,1825,35941410.0,5866.588,25869.46,164042.6,-1457.923,78657.76,35926928.11507256
PART_000_R31G119B180A255,1826,35934030.0,-17992.21,-15002.85,189913.8,-2012.074,35628.78,35952085.593425624
PART_003_R247G182B210A255,1827,28738130.0,-2619.761,-22203.66,524156.9,-2190.662,-14379.42,28764888.186148692
PART_003_R247G182B210A255,1828,28748210.0,15619.58,19783.82,467272.7,-148.6543,-41485.88,28741995.66508123
PART_000_R31G119B180A255,1829,28750630.0,754.7682,-17828.28,437841.7,-1413.827,-48712.33,28769292.174533997
PART_000_R31G119B180A255,1830,28761990.0,14191.94,17183.78,421438.5,-2212.767,-42388.09,28755662.565916996
PART_000_R31G119B180A255,1831,28761460.0,488.5051,-22420.17,412955.7,-1258.994,-22955.0,28781349.250359032
PART_000_R31G119B180A255,1832,28768970.0,14179.98,15454.09,410373.6,8.755111e-06,-0.001124541,28762936.801148564
PART_000_R31G119B180A255,1833,28761460.0,488.5052,-22420.17,412955.7,1258.994,22955.0,28781349.250309106
PART_000_R31G119B180A255,1834,28761990.0,14191.94,17183.78,421438.5,2212.767,42388.09,28755662.565916996
PART_000_R31G119B180A255,1835,28750630.0,754.768,-17828.28,437841.7,1413.827,48712.33,28769292.174633868
PART_000_R31G119B180A255,1836,28748210.0,15619.58,19783.82,467272.7,148.6542,41485.88,28741995.66508123
PART_002_R214G39B40A255,1837,28738130.0,-2619.761,-22203.66,524156.9,2190.662,14379.42,28764888.186148692
PART_003_R247G182B210A255,1838,21555840.0,-13836.05,-13352.51,755981.8,-1066.422,-9133.844,21609147.93492509
PART_003_R247G182B210A255,1839,21559980.0,-548.2728,9538.106,694068.5,-5269.414,-23716.17,21589024.46615791
PART_003_R247G182B210A255,1840,21563530.0,-8335.138,-18925.98,652912.0,-3520.844,-28582.12,21606834.84812911
PART_000_R31G119B180A255,1841,21573510.0,850.5998,9079.566,628239.9,-3860.759,-26630.09,21596027.61956907
PART_000_R31G119B180A255,1842,21573150.0,-10620.65,-21949.86,615492.6,-2209.661,-14557.54,21615757.093582645
PART_000_R31G119B180A255,1843,21579640.0,731.927,7581.433,611216.7,-1.5539e-05,-0.0007876495,21601441.46212179
PART_000_R31G119B180A255,1844,21573150.0,-10620.65,-21949.86,615492.6,2209.661,14557.54,21615757.093582645
PART_000_R31G119B180A255,1845,21573510.0,850.5998,9079.566,628239.9,3860.759,26630.09,21596027.61956907
PART_000_R31G119B180A255,1846,21563530.0,-8335.138,-18925.98,652912.0,3520.844,28582.12,21606834.84812911
PART_002_R214G39B40A255,1847,21559980.0,-548.2728,9538.106,694068.5,5269.414,23716.17,21589024.46615791
PART_002_R214G39B40A255,1848,21555840.0,-13836.05,-13352.51,755981.8,1066.422,9133.844,21609147.93492509
PART_003_R247G182B210A255,1849,14366730.0,-83.05578,-10227.45,934182.2,-2434.53,-4656.362,14462687.67823285
PART_003_R247G182B210A255,1850,14371520.0,8314.666,10364.37,867465.4,-4412.939,-13710.29,14440579.709531942
PART_003_R247G182B210A255,1851,14373140.0,1583.046,-11318.87,822001.6,-7198.961,-16303.09,14448364.928277133
PART_003_R247G182B210A255,1852,14380550.0,10041.72,6976.23,793016.8,-5023.669,-15357.05,14437554.51716655
PART_000_R31G119B180A255,1853,14380620.0,1795.037,-12876.16,777547.5,-3280.98,-8565.424,14449075.052490281
PART_000_R31G119B180A255,1854,14384910.0,9555.464,6137.898,772475.5,2.27123e-05,-0.0004964878,14439186.737231916
PART_000_R31G119B180A255,1855,14380620.0,1795.037,-12876.16,777547.5,3280.98,8565.424,14449075.052490281
PART_000_R31G119B180A255,1856,14380550.0,10041.72,6976.23,793016.8,5023.669,15357.05,14437554.51716655
PART_002_R214G39B40A255,1857,14373140.0,1583.046,-11318.87,822001.6,7198.961,16303.09,14448364.928277133
PART_002_R214G39B40A255,1858,14371520.0,8314.666,10364.37,867465.4,4412.939,13710.29,14440579.709531942
PART_002_R214G39B40A255,1859,14366730.0,-83.05573,-10227.45,934182.2,2434.53,4656.362,14462687.678208033
PART_003_R247G182B210A255,1860,7184452.0,-4997.653,-4887.751,1020090.0,-2033.832,-2345.672,7403321.952370686
PART_003_R247G182B210A255,1861,7186028.0,-436.239,2983.631,953120.3,-6816.242,-6239.324,7371992.557663962
PART_003_R247G182B210A255,1862,7187485.0,-3124.87,-6664.18,905530.7,-6720.987,-7476.706,7361426.0433016475
PART_003_R247G182B210A255,1863,7191051.0,174.5854,2248.351,874136.4,-7158.771,-7126.461,7347546.880365759
PART_003_R247G182B210A255,1864,7191281.0,-3354.779,-8312.385,856871.4,-3480.699,-3920.586,7348553.938498661
PART_000_R31G119B180A255,1865,7193503.0,120.3035,1887.559,851219.2,-7.095963e-06,-0.0002401967,7342054.724374474
PART_000_R31G119B180A255,1866,7191281.0,-3354.779,-8312.385,856871.4,3480.7,3920.586,7348553.938500082
PART_002_R214G39B40A255,1867,7191051.0,174.5854,2248.351,874136.4,7158.771,7126.46,7347546.880362849
PART_002_R214G39B40A255,1868,7187485.0,-3124.87,-6664.18,905530.7,6720.987,7476.705,7361426.0432986
PART_002_R214G39B40A255,1869,7186028.0,-436.239,2983.631,953120.3,6816.242,6239.324,7371992.557663962
PART_002_R214G39B40A255,1870,7184452.0,-4997.653,-4887.751,1020090.0,2033.832,2345.672,7403321.952370686
PART_003_R247G182B210A255,1871,0.007859752,-3.766249e-06,-1.64425e-05,1066904.0,-2716.711,-2.001316e-06,1847937.9256901387
PART_003_R247G182B210A255,1872,0.007862332,1.557667e-05,-1.803551e-06,998344.4,-5741.964,-7.011248e-06,1729211.8243540355
PART_003_R247G182B210A255,1873,0.007868289,6.673521e-06,-4.106712e-06,950083.3,-8565.275,-8.014982e-06,1645659.4187814645
PART_003_R247G182B210A255,1874,0.00786746,6.751407e-06,1.195357e-05,918519.7,-6422.315,-8.133143e-06,1590961.676551056
PART_003_R247G182B210A255,1875,0.007868631,5.858623e-06,-9.401969e-06,901174.3,-4310.849,-4.342939e-06,1560897.532575016
PART_003_R247G182B210A255,1876,0.007868223,5.977956e-06,1.317047e-05,895359.3,1.859198e-05,-1.093007e-07,1550807.7986293049
PART_002_R214G39B40A255,1877,0.007866471,6.120922e-06,-9.482851e-06,901174.3,4310.849,4.153159e-06,1560897.532575016
PART_002_R214G39B40A255,1878,0.007862935,6.841745e-06,1.196834e-05,918519.7,6422.315,7.876738e-06,1590961.676551056
PART_002_R214G39B40A255,1879,0.007861516,6.456848e-06,-3.969592e-06,950083.3,8565.275,7.887615e-06,1645659.4187814645
PART_002_R214G39B40A255,1880,0.007853503,1.574171e-05,-1.950583e-06,998344.4,5741.964,6.797306e-06,1729211.8243540355
PART_002_R214G39B40A255,1881,0.00784835,-4.244348e-06,-1.660764e-05,1066904.0,2716.711,1.988388e-06,1847937.9256901387
PART_003_R247G182B210A255,1882,-7184452.0,4997.653,4887.75,1020090.0,-2033.832,2345.672,7403321.951885146
PART_003_R247G182B210A255,1883,-7186028.0,436.239,-2983.631,953120.3,-6816.242,6239.324,7371992.557663962
PART_003_R247G182B210A255,1884,-7187485.0,3124.87,6664.18,905530.7,-6720.987,7476.705,7361426.0432986
PART_003_R247G182B210A255,1885,-7191051.0,-174.5854,-2248.351,874136.4,-7158.771,7126.461,7347546.880365759
PART_003_R247G182B210A255,1886,-7191281.0,3354.779,8312.385,856871.4,-3480.699,3920.586,7348553.938498661
PART_001_R158G218B229A255,1887,-7193503.0,-120.3035,-1887.559,851219.2,-7.046645e-06,0.0002397692,7342054.724374474
PART_001_R158G218B229A255,1888,-7191281.0,3354.779,8312.385,856871.4,3480.7,-3920.586,7348553.938500082
PART_002_R214G39B40A255,1889,-7191051.0,-174.5854,-2248.351,874136.4,7158.771,-7126.46,7347546.880362849
PART_002_R214G39B40A255,1890,-7187485.0,3124.87,6664.18,905530.7,6720.987,-7476.705,7361426.0432986
PART_002_R214G39B40A255,1891,-7186028.0,436.239,-2983.631,953120.3,6816.242,-6239.324,7371992.557663962
PART_002_R214G39B40A255,1892,-7184452.0,4997.653,4887.75,1020090.0,2033.832,-2345.672,7403321.951885146
PART_003_R247G182B210A255,1893,-14366730.0,83.05581,10227.45,934182.2,-2434.53,4656.362,14462687.67824774
PART_003_R247G182B210A255,1894,-14371520.0,-8314.666,-10364.37,867465.4,-4412.939,13710.29,14440579.709531942
PART_003_R247G182B210A255,1895,-14373140.0,-1583.046,11318.87,822001.6,-7198.961,16303.09,14448364.928277133
PART_003_R247G182B210A255,1896,-14380550.0,-10041.72,-6976.23,793016.8,-5023.669,15357.05,14437554.51716655
PART_001_R158G218B229A255,1897,-14380620.0,-1795.037,12876.16,777547.5,-3280.98,8565.424,14449075.052490281
PART_001_R158G218B229A255,1898,-14384910.0,-9555.464,-6137.898,772475.5,2.271872e-05,0.0004958794,14439186.737231916
PART_001_R158G218B229A255,1899,-14380620.0,-1795.037,12876.16,777547.5,3280.98,-8565.423,14449075.052488502
PART_001_R158G218B229A255,1900,-14380550.0,-10041.72,-6976.23,793016.8,5023.669,-15357.05,14437554.51716655
PART_002_R214G39B40A255,1901,-14373140.0,-1583.046,11318.87,822001.6,7198.961,-16303.09,14448364.928277133
PART_002_R214G39B40A255,1902,-14371520.0,-8314.666,-10364.37,867465.4,4412.939,-13710.29,14440579.709531942
PART_002_R214G39B40A255,1903,-14366730.0,83.05575,10227.45,934182.2,2434.53,-4656.362,14462687.678217959
PART_003_R247G182B210A255,1904,-21555840.0,13836.05,13352.51,755981.8,-1066.422,9133.844,21609147.93492509
PART_003_R247G182B210A255,1905,-21559980.0,548.2727,-9538.106,694068.5,-5269.414,23716.17,21589024.466107953
PART_003_R247G182B210A255,1906,-21563530.0,8335.138,18925.98,652912.0,-3520.844,28582.12,21606834.84812911
PART_001_R158G218B229A255,1907,-21573510.0,-850.5999,-9079.566,628239.9,-3860.759,26630.09,21596027.619519107
PART_001_R158G218B229A255,1908,-21573150.0,10620.65,21949.86,615492.6,-2209.661,14557.54,21615757.093582645
PART_001_R158G218B229A255,1909,-21579640.0,-731.9271,-7581.433,611216.7,-1.545938e-05,0.0007871868,21601441.462071825
PART_001_R158G218B229A255,1910,-21573150.0,10620.65,21949.86,615492.6,2209.661,-14557.54,21615757.093582645
PART_001_R158G218B229A255,1911,-21573510.0,-850.5998,-9079.566,628239.9,3860.759,-26630.09,21596027.61956907
PART_001_R158G218B229A255,1912,-21563530.0,8335.138,18925.98,652912.0,3520.844,-28582.12,21606834.84812911
PART_002_R214G39B40A255,1913,-21559980.0,548.2727,-9538.106,694068.5,5269.414,-23716.17,21589024.466107953
PART_002_R214G39B40A255,1914,-21555840.0,13836.05,13352.51,755981.8,1066.422,-9133.844,21609147.93492509
PART_003_R247G182B210A255,1915,-28738130.0,2619.761,22203.66,524156.9,-2190.662,14379.42,28764888.186148692
PART_003_R247G182B210A255,1916,-28748210.0,-15619.58,-19783.82,467272.7,-148.6543,41485.88,28741995.66508123
PART_001_R158G218B229A255,1917,-28750630.0,-754.7682,17828.28,437841.7,-1413.827,48712.33,28769292.174533997
PART_001_R158G218B229A255,1918,-28761990.0,-14191.94,-17183.78,421438.5,-2212.767,42388.09,28755662.565916996
PART_001_R158G218B229A255,1919,-28761460.0,-488.5051,22420.17,412955.7,-1258.994,22955.0,28781349.250359032
PART_001_R158G218B229A255,1920,-28768970.0,-14179.98,-15454.09,410373.6,9.074398e-06,0.001123909,28762936.801148564
PART_001_R158G218B229A255,1921,-28761460.0,-488.5051,22420.17,412955.7,1258.994,-22955.0,28781349.250359032
PART_001_R158G218B229A255,1922,-28761990.0,-14191.94,-17183.78,421438.5,2212.767,-42388.09,28755662.565916996
PART_001_R158G218B229A255,1923,-28750630.0,-754.768,17828.28,437841.7,1413.827,-48712.33,28769292.174633868
PART_001_R158G218B229A255,1924,-28748210.0,-15619.58,-19783.82,467272.7,148.6542,-41485.88,28741995.66508123
PART_002_R214G39B40A255,1925,-28738130.0,2619.761,22203.66,524156.9,2190.662,-14379.42,28764888.186148692
PART_003_R247G182B210A255,1926,-35934030.0,17992.21,15002.85,189913.8,2012.074,35628.78,35952085.593425624
PART_001_R158G218B229A255,1927,-35941410.0,-5866.588,-25869.46,164042.6,1457.923,78657.76,35926928.11507256
PART_001_R158G218B229A255,1928,-35939600.0,16178.9,24295.59,153527.7,-767.4968,80292.45,35961090.066363655
PART_001_R158G218B229A255,1929,-35954520.0,-4294.428,-18816.81,147771.4,-379.4531,64751.21,35944052.83795966
PART_001_R158G218B229A255,1930,-35950460.0,16456.57,29320.67,144479.9,-561.3108,34439.21,35974270.21493466
PART_001_R158G218B229A255,1931,-35961550.0,-3959.88,-16804.38,143891.5,-2.1923e-06,0.001520193,35952033.45075383
PART_001_R158G218B229A255,1932,-35950460.0,16456.57,29320.67,144479.9,561.3108,-34439.21,35974270.21493466
